round_id,round_date,course_name,hole_number,par,hole_yards,hole_handicap,shot_number,club,shot_type,start_lie,start_dist_yards,end_lie,end_dist_yards,penalty,benchmark_start,benchmark_end,sg,sg_category
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,1,Jo,TEE,tee,498.7,rough,340.3,0,4.7627,4.3234,-0.5607,drives
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,2,Big Bertha,UNKNOWN,rough,340.3,rough,319.5,0,4.3234,4.2236,-0.9002,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,3,894935298,RECOVERY,rough,319.5,rough,301.7,0,4.2236,4.1382,-0.9146,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,4,Big Bertha,UNKNOWN,rough,301.7,rough,107.1,0,4.1382,3.0342,0.104,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,5,894935297,APPROACH,rough,107.1,green,14.0,0,3.0342,2.048,-0.0138,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,1,Jo,TEE,tee,448.3,tee,288.1,0,4.4898,3.6481,-0.1583,drives
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,2,Big Bertha,APPROACH,tee,288.1,rough,224.1,0,3.6481,3.7287,-1.0806,drives
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,3,894935290,APPROACH,rough,224.1,rough,204.3,0,3.7287,3.5801,-0.8514,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,4,894935290,APPROACH,rough,204.3,rough,118.3,0,3.5801,3.0649,-0.4848,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,5,894935296,APPROACH,rough,118.3,rough,31.8,0,3.0649,2.8108,-0.7459,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,6,894935298,CHIP,rough,31.8,green,5.1,0,2.8108,1.8039,0.0069,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,1,Jo,TEE,tee,438.2,rough,374.3,0,4.4292,4.4866,-1.0574,drives
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,2,Big Bertha,LAYUP,rough,374.3,rough,223.6,0,4.4866,3.7252,-0.2386,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,3,894935290,APPROACH,rough,223.6,fairway,43.2,0,3.7252,2.7864,-0.0612,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,4,Simmo the Savage,CHIP,fairway,43.2,hole,0.0,0,2.7864,0.0,1.7864,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,5,3,0,15,1,894935296,APPROACH,tee,122.1,hole,0.0,0,3.0796,0.0,2.0796,drives
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,1,Jo,TEE,tee,458.8,rough,413.0,0,4.5458,4.6724,-1.1266,drives
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,2,Big Bertha,LAYUP,rough,410.0,fairway,211.8,0,4.658,3.4144,0.2436,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,3,894935290,APPROACH,fairway,211.8,fairway,40.9,0,3.4144,2.7818,-0.3674,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,4,894935298,CHIP,fairway,40.9,green,6.6,0,2.7818,1.887,-0.1052,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,7,3,0,17,1,894935290,APPROACH,tee,155.9,tee,102.2,0,3.1689,3.0079,-0.839,drives
21601659489,2026-01-19,TPC of Myrtle Beach,7,3,0,17,2,894935297,APPROACH,tee,102.2,fairway,14.3,0,3.0079,2.5032,-0.4953,drives
21601659489,2026-01-19,TPC of Myrtle Beach,8,4,0,13,1,Jo,TEE,tee,347.3,rough,167.8,0,3.9738,3.3146,-0.3408,drives
21601659489,2026-01-19,TPC of Myrtle Beach,8,4,0,13,2,894935297,UNKNOWN,rough,167.8,rough,122.0,0,3.3146,3.076,-0.7614,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,8,4,0,13,3,894935290,APPROACH,rough,122.0,rough,13.0,0,3.076,2.548,-0.472,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,9,4,0,1,1,Jo,TEE,tee,508.8,fairway,257.2,0,4.8122,3.7232,0.089,drives
21601659489,2026-01-19,TPC of Myrtle Beach,9,4,0,1,2,Big Bertha,APPROACH,fairway,257.2,rough,80.4,0,3.7232,2.973,-0.2498,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,9,4,0,1,3,894935297,APPROACH,rough,80.9,hole,0.0,0,2.9742,0.0,1.9742,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,10,4,0,12,1,894935290,TEE,tee,335.8,rough,131.9,0,3.9048,3.1095,-0.2047,drives
21601659489,2026-01-19,TPC of Myrtle Beach,10,4,0,12,2,894935294,APPROACH,rough,131.9,rough,81.0,0,3.1095,2.9744,-0.8649,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,10,4,0,12,3,894935297,APPROACH,rough,81.0,rough,12.3,1,2.9744,2.5298,-0.5554,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,11,4,0,8,1,Jo,TEE,tee,387.7,rough,180.6,0,4.171,3.4042,-0.2332,drives
21601659489,2026-01-19,TPC of Myrtle Beach,11,4,0,8,2,894935294,UNKNOWN,rough,180.6,fairway,76.6,0,3.4042,2.8187,-0.4145,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,11,4,0,8,3,894935297,APPROACH,fairway,76.6,rough,15.3,0,2.8187,2.6048,-0.7861,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,12,4,0,18,1,Jo,APPROACH,tee,263.9,rough,79.2,0,3.5356,2.9701,-0.4345,drives
21601659489,2026-01-19,TPC of Myrtle Beach,12,4,0,18,2,894935298,APPROACH,rough,79.2,green,7.2,1,2.9701,1.9112,0.0589,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,13,3,0,14,1,894935296,APPROACH,tee,139.6,rough,64.6,0,3.125,2.9392,-0.8142,drives
21601659489,2026-01-19,TPC of Myrtle Beach,13,3,0,14,2,894935298,UNKNOWN,rough,64.6,fairway,25.9,0,2.9392,2.6708,-0.7316,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,1,Jo,TEE,tee,506.8,rough,383.0,0,4.8026,4.5284,-0.7258,drives
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,2,Big Bertha,UNKNOWN,rough,383.0,rough,250.5,0,4.5284,3.8924,-0.364,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,3,Big Bertha,APPROACH,rough,250.5,fairway,44.1,0,3.8924,2.7882,0.1042,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,4,894935298,CHIP,fairway,44.1,green,16.2,0,2.7882,2.0816,-0.2934,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,1,Jo,TEE,tee,415.9,fairway,302.7,0,4.3063,4.003,-0.6967,drives
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,2,Big Bertha,UNKNOWN,fairway,302.7,rough,159.4,0,4.003,3.2564,-0.2534,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,3,894935290,APPROACH,rough,159.4,fairway,86.8,0,3.2564,2.8106,-0.5542,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,4,894935298,APPROACH,fairway,86.8,green,12.2,0,2.8106,2.023,-0.2124,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,1,Jo,TEE,tee,360.3,sand,138.2,0,4.0394,3.2592,-0.2198,drives
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,2,52 Degree,APPROACH,sand,138.2,rough,121.2,0,3.2592,3.0736,-0.8144,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,3,894935296,APPROACH,rough,121.5,rough,48.0,0,3.0745,2.892,-0.8175,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,4,,UNKNOWN,rough,48.0,green,5.3,0,2.892,1.8177,0.0743,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,17,3,0,6,1,894935290,APPROACH,tee,160.4,rough,71.9,0,3.1833,2.9538,-0.7705,drives
21601659489,2026-01-19,TPC of Myrtle Beach,17,3,0,6,2,,RECOVERY,rough,71.9,sand,22.4,0,2.9538,2.5792,-0.6254,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,17,3,0,6,3,,CHIP,sand,22.5,green,5.5,1,2.58,1.83,-0.25,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,18,5,0,4,1,Jo,TEE,tee,517.0,rough,266.7,0,4.8516,3.9702,-0.1186,drives
21601659489,2026-01-19,TPC of Myrtle Beach,18,5,0,4,2,Big Bertha,APPROACH,rough,266.7,rough,89.2,0,3.9702,2.9941,-0.0239,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,18,5,0,4,3,,APPROACH,rough,89.2,rough,20.2,0,2.9941,2.6824,-0.6883,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,1,4,0,12,1,Jo,TEE,tee,304.9,tee,257.0,0,3.7355,3.508,-0.7725,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,1,4,0,12,2,Big Bertha,APPROACH,tee,257.0,fairway,71.2,0,3.508,2.8175,-0.3095,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,1,4,0,12,3,894935298,APPROACH,fairway,71.2,rough,13.6,0,2.8175,2.5636,-0.7461,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,1,Jo,LAYUP,rough,540.1,fairway,522.9,0,5.09,5.03,-0.94,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,2,Big Bertha,LAYUP,fairway,522.9,sand,364.9,0,5.03,4.6245,-0.5945,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,3,894935294,LAYUP,sand,364.9,fairway,234.6,0,4.6245,3.5876,0.0369,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,4,894935290,APPROACH,fairway,234.6,rough,133.3,0,3.5876,3.1165,-0.5289,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,5,894935294,APPROACH,rough,133.3,fairway,51.8,0,3.1165,2.8018,-0.6853,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,6,52 Degree,CHIP,fairway,51.8,green,5.9,0,2.8018,1.8533,-0.0515,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,3,3,0,14,1,894935290,APPROACH,tee,159.6,green,18.9,0,3.1807,2.1168,0.0639,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,1,Jo,TEE,tee,360.0,fairway,199.8,0,4.038,3.3184,-0.2804,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,2,Big Bertha,APPROACH,fairway,199.8,sand,104.6,0,3.3184,3.1138,-0.7954,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,3,894935293,APPROACH,sand,104.6,fairway,36.1,0,3.1138,2.7566,-0.6428,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,4,894935298,CHIP,fairway,36.1,green,17.5,0,2.7566,2.1,-0.3434,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,5,4,0,2,1,Jo,TEE,tee,358.1,rough,271.8,0,4.0289,3.9946,-0.9657,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,5,4,0,2,2,Big Bertha,APPROACH,rough,271.8,fairway,224.4,0,3.9946,3.5152,-0.5206,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,5,4,0,2,3,Big Bertha,APPROACH,fairway,224.4,fairway,6.9,0,3.5152,2.214,0.3012,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,6,3,0,16,1,894935296,APPROACH,tee,125.2,hole,0.0,0,3.0905,0.0,2.0905,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,1,Jo,TEE,tee,347.3,rough,272.2,0,3.9738,3.9966,-1.0228,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,2,Big Bertha,APPROACH,rough,272.2,rough,112.7,0,3.9966,3.0481,-0.0515,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,3,894935294,APPROACH,rough,112.7,rough,31.4,0,3.0481,2.8084,-0.7603,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,4,,UNKNOWN,rough,31.4,hole,0.0,0,2.8084,0.0,1.8084,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,1,Jo,TEE,tee,436.1,fairway,234.0,0,4.4166,3.584,-0.1674,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,2,894935290,APPROACH,fairway,234.0,fairway,106.4,0,3.584,2.8064,-0.2224,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,3,894935293,APPROACH,fairway,106.4,rough,59.6,0,2.8064,2.9288,-1.1224,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,4,,CHIP,rough,59.6,green,27.1,0,2.9288,2.2265,-0.2977,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,9,3,0,18,1,894935298,APPROACH,tee,103.6,rough,7.5,0,3.013,2.31,-0.297,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,1,Big Bertha,UNKNOWN,rough,751.0,tee,537.1,0,5.09,4.9578,-0.8678,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,2,Jo,UNKNOWN,tee,537.1,rough,388.2,0,4.9578,4.5534,-0.5956,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,3,Big Bertha,LAYUP,rough,388.2,rough,390.6,0,4.5534,4.5649,-1.0115,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,4,Jo,LAYUP,rough,390.6,rough,290.9,0,4.5649,4.0863,-0.5214,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,5,Big Bertha,UNKNOWN,rough,290.9,fairway,102.2,0,4.0863,2.8022,0.2841,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,6,894935298,APPROACH,fairway,102.4,hole,0.0,0,2.8024,0.0,1.8024,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,11,3,0,13,1,Big Bertha,APPROACH,tee,178.5,green,23.4,0,3.2398,2.171,0.0688,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,12,4,0,9,1,Jo,TEE,tee,369.8,fairway,156.1,0,4.085,3.0105,0.0745,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,12,4,0,9,2,894935290,APPROACH,fairway,156.1,rough,86.5,0,3.0105,2.9876,-0.9771,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,12,4,0,9,3,894935297,APPROACH,rough,86.5,green,9.8,0,2.9876,1.9858,0.0018,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,1,Jo,TEE,tee,302.0,sand,206.5,0,3.7204,3.7355,-1.0151,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,2,894935294,LAYUP,sand,206.5,rough,62.6,0,3.7355,2.9352,-0.1997,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,3,52 Degree,CHIP,rough,62.6,sand,17.2,0,2.9352,2.5432,-0.608,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,4,,UNKNOWN,sand,17.2,hole,0.0,0,2.5432,0.0,1.5432,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,1,Jo,TEE,tee,359.6,tee,311.7,0,4.0361,3.7708,-0.7347,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,2,Big Bertha,UNKNOWN,tee,311.7,rough,275.6,0,3.7708,4.0129,-1.2421,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,3,Big Bertha,UNKNOWN,rough,275.6,rough,257.0,0,4.0129,3.9236,-0.9107,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,4,Big Bertha,APPROACH,rough,257.0,fairway,75.7,0,3.9236,2.8194,0.1042,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,5,894935298,APPROACH,fairway,75.7,hole,0.0,0,2.8194,0.0,1.8194,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,15,4,0,3,1,Jo,TEE,tee,420.3,fairway,311.5,0,4.3274,4.0452,-0.7178,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,15,4,0,3,2,Big Bertha,UNKNOWN,fairway,311.5,fairway,144.2,0,4.0452,2.951,0.0942,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,15,4,0,3,3,894935294,APPROACH,fairway,145.5,green,13.5,0,2.9575,2.042,-0.0845,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,1,Jo,TEE,tee,385.5,rough,192.7,0,4.1604,3.4916,-0.3312,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,2,894935298,APPROACH,rough,192.7,fairway,133.1,0,3.4916,2.8955,-0.4039,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,3,894935294,APPROACH,fairway,133.1,fairway,71.6,0,2.8955,2.8177,-0.9222,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,4,894935296,APPROACH,fairway,71.6,rough,20.1,1,2.8177,2.6812,-0.8635,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,17,3,0,17,1,894935294,APPROACH,tee,156.7,sand,24.4,0,3.1714,2.5952,-0.4238,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,17,3,0,17,2,52 Degree,UNKNOWN,sand,24.4,green,0.0,0,2.5952,0.0,1.5952,short_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,17,3,0,17,3,894935298,UNKNOWN,rough,408.3,hole,0.0,0,4.6498,0.0,3.6498,long_approach
21591757643,2026-01-18,Caledonia Golf & Fish Club,18,4,0,11,1,Jo,TEE,tee,336.7,tee,322.0,0,3.9102,3.8244,-0.9142,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,18,4,0,11,2,Big Bertha,UNKNOWN,tee,320.1,fairway,187.4,0,3.8145,3.2218,-0.4073,drives
21591757643,2026-01-18,Caledonia Golf & Fish Club,18,4,0,11,3,Big Bertha,APPROACH,fairway,187.4,hole,0.0,0,3.2218,0.0,2.2218,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,1,4,0,15,1,Jo,TEE,tee,379.4,rough,173.8,0,4.1311,3.3566,-0.2255,drives
21579261480,2026-01-17,Pine Lakes International Country Club,1,4,0,15,2,894935290,APPROACH,rough,173.8,rough,33.3,0,3.3566,2.8198,-0.4632,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,1,4,0,15,3,894935298,CHIP,rough,33.3,green,21.2,0,2.8198,2.1444,-0.3246,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,2,3,0,9,1,894935290,APPROACH,tee,192.9,rough,70.7,0,3.2801,2.9514,-0.6713,drives
21579261480,2026-01-17,Pine Lakes International Country Club,2,3,0,9,2,894935298,APPROACH,rough,70.7,green,24.9,1,2.9514,2.1935,-0.2421,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,3,4,0,1,1,Jo,TEE,tee,474.8,fairway,190.6,0,4.629,3.2448,0.3842,drives
21579261480,2026-01-17,Pine Lakes International Country Club,3,4,0,1,2,894935290,APPROACH,fairway,190.6,rough,60.3,0,3.2448,2.9306,-0.6858,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,3,4,0,1,3,894935298,UNKNOWN,rough,60.3,hole,0.0,0,2.9306,0.0,1.9306,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,4,4,0,17,1,Jo,TEE,tee,352.3,rough,184.9,0,4.001,3.4343,-0.4333,drives
21579261480,2026-01-17,Pine Lakes International Country Club,4,4,0,17,2,894935290,APPROACH,rough,184.9,rough,32.6,0,3.4343,2.8156,-0.3813,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,4,4,0,17,3,894935298,CHIP,rough,32.6,green,11.5,0,2.8156,2.01,-0.1944,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,1,Jo,TEE,tee,394.2,fairway,291.4,0,4.2022,3.9384,-0.7362,drives
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,2,Big Bertha,LAYUP,fairway,291.4,fairway,262.8,0,3.9384,3.7568,-0.8184,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,3,Big Bertha,LAYUP,fairway,262.8,fairway,140.5,0,3.7568,2.9325,-0.1757,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,4,894935294,APPROACH,fairway,140.5,rough,18.6,0,2.9325,2.6576,-0.7251,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,6,4,0,7,1,Jo,TEE,tee,410.3,fairway,178.2,0,4.2794,3.1574,0.122,drives
21579261480,2026-01-17,Pine Lakes International Country Club,6,4,0,7,2,894935293,APPROACH,fairway,178.2,rough,69.3,0,3.1574,2.9486,-0.7912,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,6,4,0,7,3,894935298,APPROACH,rough,69.3,hole,0.0,0,2.9486,0.0,1.9486,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,7,4,0,13,1,Jo,TEE,tee,366.8,rough,161.9,0,4.0706,3.2733,-0.2027,drives
21579261480,2026-01-17,Pine Lakes International Country Club,7,4,0,13,2,894935290,APPROACH,rough,161.9,rough,55.2,0,3.2733,2.9156,-0.6423,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,7,4,0,13,3,894935298,CHIP,rough,55.2,green,17.8,0,2.9156,2.1036,-0.188,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,8,3,0,5,1,894935294,APPROACH,tee,156.7,hole,0.0,0,3.1714,0.0,2.1714,drives
21579261480,2026-01-17,Pine Lakes International Country Club,9,4,0,11,1,Jo,TEE,tee,343.3,rough,121.5,0,3.9498,3.0745,-0.1247,drives
21579261480,2026-01-17,Pine Lakes International Country Club,9,4,0,11,2,894935296,APPROACH,rough,120.0,green,16.0,0,3.07,2.078,-0.008,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,1,Jo,TEE,tee,561.7,rough,377.1,0,5.1002,4.5001,-0.3999,drives
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,2,Big Bertha,UNKNOWN,rough,377.1,rough,212.8,0,4.5001,3.6424,-0.1423,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,3,894935290,APPROACH,rough,212.8,fairway,23.1,0,3.6424,2.6372,0.0052,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,4,,CHIP,fairway,23.1,rough,22.4,0,2.6372,2.7088,-1.0716,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,11,3,0,18,1,894935298,TEE,tee,142.7,rough,68.9,0,3.1325,2.9478,-0.8153,drives
21579261480,2026-01-17,Pine Lakes International Country Club,11,3,0,18,2,,RECOVERY,rough,68.9,rough,47.9,0,2.9478,2.8916,-0.9438,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,11,3,0,18,3,894935298,CHIP,rough,47.9,rough,13.4,0,2.8916,2.5584,-0.6668,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,12,4,0,8,1,Jo,TEE,tee,407.8,rough,173.2,0,4.2674,3.3524,-0.085,drives
21579261480,2026-01-17,Pine Lakes International Country Club,12,4,0,8,2,894935293,UNKNOWN,rough,173.2,rough,46.2,0,3.3524,2.8848,-0.5324,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,12,4,0,8,3,894935298,CHIP,rough,46.2,green,5.8,0,2.8848,1.8476,0.0372,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,13,4,0,4,1,Jo,TEE,tee,348.9,rough,149.4,0,3.9834,3.197,-0.2136,drives
21579261480,2026-01-17,Pine Lakes International Country Club,13,4,0,4,2,894935296,APPROACH,rough,149.4,fairway,38.7,0,3.197,2.7722,-0.5752,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,13,4,0,4,3,894935298,CHIP,fairway,38.7,rough,15.3,0,2.7722,2.6048,-0.8326,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,1,Jo,TEE,tee,483.0,tee,384.7,0,4.6748,4.1566,-0.4818,drives
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,2,Jo,UNKNOWN,tee,384.7,rough,200.0,0,4.1566,3.55,-0.3934,drives
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,3,894935290,APPROACH,rough,200.0,rough,127.7,0,3.55,3.0931,-0.5431,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,4,894935296,APPROACH,rough,127.7,rough,69.8,0,3.0931,2.9496,-0.8565,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,5,894935298,APPROACH,rough,69.8,green,14.2,1,2.9496,2.0504,-0.1008,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,15,4,0,16,1,Jo,TEE,tee,372.8,rough,162.9,0,4.0994,3.2803,-0.1809,drives
21579261480,2026-01-17,Pine Lakes International Country Club,15,4,0,16,2,894935296,APPROACH,rough,161.6,rough,51.2,0,3.2712,2.9036,-0.6324,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,15,4,0,16,3,894935298,CHIP,rough,51.2,green,14.9,0,2.9036,2.0588,-0.1552,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,16,3,0,14,1,894935290,APPROACH,tee,174.2,fairway,79.7,0,3.2274,2.8162,-0.5888,drives
21579261480,2026-01-17,Pine Lakes International Country Club,16,3,0,14,2,894935297,APPROACH,fairway,79.7,rough,22.5,0,2.8162,2.71,-0.8938,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,16,3,0,14,3,,CHIP,rough,22.5,green,5.3,0,2.71,1.8177,-0.1077,short_approach
21579261480,2026-01-17,Pine Lakes International Country Club,17,4,0,12,1,Jo,TEE,tee,366.7,rough,225.4,0,4.0702,3.7378,-0.6676,drives
21579261480,2026-01-17,Pine Lakes International Country Club,17,4,0,12,2,Big Bertha,UNKNOWN,rough,225.4,green,10.9,0,3.7378,1.999,0.7388,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,1,Jo,TEE,tee,365.7,fairway,283.4,0,4.0654,3.8838,-0.8184,drives
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,2,Big Bertha,LAYUP,fairway,283.4,rough,142.7,0,3.8838,3.1635,-0.2797,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,3,,RECOVERY,rough,142.9,sand,33.6,0,3.1645,2.7196,-0.5551,long_approach
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,4,52 Degree,CHIP,sand,28.7,green,6.8,1,2.6592,1.8956,-0.2364,short_approach
21569440148,2026-01-16,True Blue Golf Club,1,5,0,1,1,Jo,TEE,tee,497.2,sand,397.2,0,4.7543,4.786,-1.0317,drives
