round_id,round_date,course_name,hole_number,par,hole_yards,hole_handicap,shot_number,club,shot_type,start_lie,start_dist_yards,end_lie,end_dist_yards,penalty
21569440148,2026-01-16,True Blue Golf Club,8,4,0,7,4,894935297,UNKNOWN,sand,123.2,fairway,66.1,0
21569440148,2026-01-16,True Blue Golf Club,8,4,0,7,5,894935298,APPROACH,fairway,66.1,sand,37.4,0
21569440148,2026-01-16,True Blue Golf Club,8,4,0,7,6,52 Degree,CHIP,sand,37.4,green,12.8,0
21569440148,2026-01-16,True Blue Golf Club,9,5,0,3,1,Jo,TEE,tee,502.1,rough,300.0,0
21569440148,2026-01-16,True Blue Golf Club,9,5,0,3,2,Big Bertha,RECOVERY,rough,300.0,rough,269.0,0
21569440148,2026-01-16,True Blue Golf Club,9,5,0,3,3,894935290,APPROACH,rough,269.0,fairway,108.8,0
21569440148,2026-01-16,True Blue Golf Club,9,5,0,3,4,894935297,APPROACH,fairway,108.8,hole,0.0,2
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,1,Jo,TEE,tee,544.0,fairway,414.8,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,2,Big Bertha,LAYUP,fairway,414.8,sand,244.2,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,3,,APPROACH,sand,244.2,sand,232.0,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,4,52 Degree,LAYUP,sand,228.2,fairway,224.6,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,5,894935293,LAYUP,fairway,226.3,fairway,105.4,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,6,894935296,APPROACH,fairway,105.4,rough,45.0,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,7,894935298,CHIP,rough,45.0,sand,26.3,0
21569440148,2026-01-16,True Blue Golf Club,10,5,0,8,8,,UNKNOWN,sand,26.3,hole,0.0,0
21569440148,2026-01-16,True Blue Golf Club,11,3,0,18,1,894935290,APPROACH,tee,169.3,rough,26.0,0
21569440148,2026-01-16,True Blue Golf Club,11,3,0,18,2,,CHIP,rough,26.0,green,17.0,0
21569440148,2026-01-16,True Blue Golf Club,12,4,0,10,1,Jo,TEE,tee,412.6,rough,187.7,0
21569440148,2026-01-16,True Blue Golf Club,12,4,0,10,2,52 Degree,UNKNOWN,rough,187.7,rough,136.5,0
21569440148,2026-01-16,True Blue Golf Club,12,4,0,10,3,894935296,APPROACH,rough,136.5,rough,39.2,0
21569440148,2026-01-16,True Blue Golf Club,12,4,0,10,4,52 Degree,CHIP,rough,39.2,fairway,28.7,0
21569440148,2026-01-16,True Blue Golf Club,12,4,0,10,5,,CHIP,fairway,28.7,green,10.4,0
21569440148,2026-01-16,True Blue Golf Club,13,4,0,14,1,Jo,TEE,tee,380.3,sand,193.8,0
21569440148,2026-01-16,True Blue Golf Club,13,4,0,14,2,,APPROACH,sand,193.8,sand,176.2,0
21569440148,2026-01-16,True Blue Golf Club,13,4,0,14,3,52 Degree,APPROACH,sand,172.3,hole,0.0,0
21569440148,2026-01-16,True Blue Golf Club,14,3,0,16,1,894935290,APPROACH,tee,151.7,rough,30.0,0
21569440148,2026-01-16,True Blue Golf Club,14,3,0,16,2,,CHIP,rough,30.0,green,13.0,0
21569440148,2026-01-16,True Blue Golf Club,15,5,0,4,1,Jo,LAYUP,rough,573.9,fairway,341.5,0
21569440148,2026-01-16,True Blue Golf Club,15,5,0,4,2,Big Bertha,LAYUP,fairway,341.5,rough,198.4,0
21569440148,2026-01-16,True Blue Golf Club,15,5,0,4,3,894935290,APPROACH,rough,198.4,fairway,126.8,0
21569440148,2026-01-16,True Blue Golf Club,15,5,0,4,4,894935296,APPROACH,fairway,126.8,fairway,36.4,0
21569440148,2026-01-16,True Blue Golf Club,15,5,0,4,5,,CHIP,fairway,36.4,rough,47.4,0
21569440148,2026-01-16,True Blue Golf Club,15,5,0,4,6,52 Degree,UNKNOWN,rough,47.4,hole,0.0,0
21569440148,2026-01-16,True Blue Golf Club,16,3,0,12,1,Jo,APPROACH,tee,180.2,fairway,63.9,0
21569440148,2026-01-16,True Blue Golf Club,16,3,0,12,2,894935298,APPROACH,fairway,63.9,green,12.6,1
21569440148,2026-01-16,True Blue Golf Club,17,4,0,2,1,Jo,TEE,tee,411.4,fairway,216.4,0
21569440148,2026-01-16,True Blue Golf Club,17,4,0,2,2,894935290,APPROACH,fairway,216.4,fairway,139.7,0
21569440148,2026-01-16,True Blue Golf Club,17,4,0,2,3,894935290,APPROACH,fairway,139.7,green,14.0,0
21569440148,2026-01-16,True Blue Golf Club,18,4,0,6,1,Jo,TEE,tee,384.8,fairway,195.8,0
21569440148,2026-01-16,True Blue Golf Club,18,4,0,6,2,Big Bertha,APPROACH,fairway,195.8,rough,91.8,0
21569440148,2026-01-16,True Blue Golf Club,18,4,0,6,3,894935293,APPROACH,rough,91.8,rough,35.3,1
21558905170,2026-01-15,TPC of Myrtle Beach,1,4,0,9,1,Jo,TEE,tee,376.3,fairway,196.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,1,4,0,9,2,894935290,APPROACH,fairway,196.1,rough,83.3,0
21558905170,2026-01-15,TPC of Myrtle Beach,1,4,0,9,3,894935297,APPROACH,rough,83.3,rough,30.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,1,4,0,9,4,,CHIP,rough,30.6,rough,13.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,2,5,0,7,1,Jo,TEE,tee,557.7,tee,505.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,2,5,0,7,2,,UNKNOWN,tee,505.0,rough,429.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,2,5,0,7,3,Big Bertha,LAYUP,rough,429.7,fairway,373.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,2,5,0,7,4,Big Bertha,LAYUP,fairway,372.8,rough,243.2,0
21558905170,2026-01-15,TPC of Myrtle Beach,2,5,0,7,5,894935290,LAYUP,rough,243.2,fairway,44.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,2,5,0,7,6,,CHIP,fairway,44.6,rough,17.2,0
21558905170,2026-01-15,TPC of Myrtle Beach,3,4,0,3,1,Jo,TEE,tee,487.0,fairway,186.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,3,4,0,3,2,894935290,APPROACH,fairway,186.7,rough,21.0,1
21558905170,2026-01-15,TPC of Myrtle Beach,4,4,0,5,1,Jo,TEE,tee,462.0,rough,229.8,0
21558905170,2026-01-15,TPC of Myrtle Beach,4,4,0,5,2,894935290,LAYUP,rough,229.8,rough,61.3,0
21558905170,2026-01-15,TPC of Myrtle Beach,4,4,0,5,3,894935298,APPROACH,rough,61.3,rough,17.3,0
21558905170,2026-01-15,TPC of Myrtle Beach,5,3,0,15,1,894935293,TEE,tee,156.1,tee,90.9,0
21558905170,2026-01-15,TPC of Myrtle Beach,5,3,0,15,2,,APPROACH,tee,91.7,rough,48.4,0
21558905170,2026-01-15,TPC of Myrtle Beach,5,3,0,15,3,,CHIP,rough,48.4,hole,0.0,1
21558905170,2026-01-15,TPC of Myrtle Beach,6,5,0,11,1,Jo,TEE,tee,491.2,rough,299.5,0
21558905170,2026-01-15,TPC of Myrtle Beach,6,5,0,11,2,Big Bertha,LAYUP,rough,299.5,rough,307.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,6,5,0,11,3,Big Bertha,LAYUP,rough,307.7,rough,235.2,0
21558905170,2026-01-15,TPC of Myrtle Beach,6,5,0,11,4,894935290,LAYUP,rough,235.2,rough,118.9,0
21558905170,2026-01-15,TPC of Myrtle Beach,6,5,0,11,5,894935297,LAYUP,rough,118.9,rough,36.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,6,5,0,11,6,894935298,CHIP,rough,36.6,rough,21.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,7,3,0,17,1,Jo,APPROACH,tee,194.5,tee,123.4,0
21558905170,2026-01-15,TPC of Myrtle Beach,7,3,0,17,2,894935293,UNKNOWN,tee,123.4,rough,65.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,7,3,0,17,3,894935298,APPROACH,rough,65.0,hole,0.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,8,4,0,13,1,Jo,TEE,tee,384.2,fairway,140.9,0
21558905170,2026-01-15,TPC of Myrtle Beach,8,4,0,13,2,894935296,APPROACH,fairway,140.9,rough,78.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,8,4,0,13,3,894935298,APPROACH,rough,78.6,green,11.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,9,4,0,1,1,Jo,TEE,tee,530.1,rough,374.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,9,4,0,1,2,Big Bertha,UNKNOWN,rough,374.1,fairway,247.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,9,4,0,1,3,894935290,LAYUP,fairway,249.7,rough,103.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,9,4,0,1,4,894935298,APPROACH,rough,103.7,rough,43.9,0
21558905170,2026-01-15,TPC of Myrtle Beach,9,4,0,1,5,,CHIP,rough,43.9,rough,28.5,0
21558905170,2026-01-15,TPC of Myrtle Beach,9,4,0,1,6,,CHIP,rough,28.5,hole,0.0,1
21558905170,2026-01-15,TPC of Myrtle Beach,10,4,0,12,1,Jo,TEE,tee,378.3,rough,155.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,10,4,0,12,2,894935290,APPROACH,rough,155.1,fairway,136.5,0
21558905170,2026-01-15,TPC of Myrtle Beach,10,4,0,12,3,894935296,APPROACH,fairway,136.5,green,7.6,1
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,1,Jo,TEE,tee,452.6,rough,323.2,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,2,894935290,LAYUP,rough,323.2,rough,299.3,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,3,894935290,LAYUP,rough,299.3,rough,276.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,4,894935290,LAYUP,rough,276.0,rough,163.5,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,5,894935293,LAYUP,rough,163.5,rough,46.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,6,,CHIP,rough,46.0,green,16.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,7,Simmo the Savage,PUTT,green,16.6,sand,26.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,11,4,0,8,8,Jo,CHIP,sand,26.7,hole,0.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,12,4,0,18,1,Jo,TEE,tee,293.2,sand,95.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,12,4,0,18,2,894935296,APPROACH,sand,95.1,rough,29.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,12,4,0,18,3,,CHIP,rough,29.1,rough,18.3,0
21558905170,2026-01-15,TPC of Myrtle Beach,12,4,0,18,4,,CHIP,rough,18.3,green,20.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,13,3,0,14,1,Big Bertha,APPROACH,tee,179.3,rough,67.5,0
21558905170,2026-01-15,TPC of Myrtle Beach,13,3,0,14,2,,APPROACH,rough,67.5,rough,24.8,0
21558905170,2026-01-15,TPC of Myrtle Beach,13,3,0,14,3,,CHIP,rough,24.8,green,6.0,0
21558905170,2026-01-15,TPC of Myrtle Beach,14,5,0,16,1,Jo,TEE,tee,480.3,fairway,289.4,0
21558905170,2026-01-15,TPC of Myrtle Beach,14,5,0,16,2,Big Bertha,LAYUP,fairway,289.4,rough,141.8,0
21558905170,2026-01-15,TPC of Myrtle Beach,14,5,0,16,3,894935290,RECOVERY,rough,141.8,fairway,81.3,0
21558905170,2026-01-15,TPC of Myrtle Beach,14,5,0,16,4,,APPROACH,fairway,83.5,sand,21.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,14,5,0,16,5,,CHIP,sand,21.7,sand,22.4,2
21558905170,2026-01-15,TPC of Myrtle Beach,15,4,0,2,1,Jo,TEE,tee,450.5,sand,208.5,0
21558905170,2026-01-15,TPC of Myrtle Beach,15,4,0,2,2,894935296,LAYUP,sand,209.4,fairway,120.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,15,4,0,2,3,894935298,UNKNOWN,fairway,120.6,sand,22.8,0
21558905170,2026-01-15,TPC of Myrtle Beach,15,4,0,2,4,,CHIP,sand,22.8,green,18.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,16,4,0,10,1,Jo,TEE,tee,388.3,fairway,230.8,0
21558905170,2026-01-15,TPC of Myrtle Beach,16,4,0,10,2,Big Bertha,UNKNOWN,fairway,230.8,rough,132.2,0
21558905170,2026-01-15,TPC of Myrtle Beach,16,4,0,10,3,,APPROACH,rough,132.2,rough,90.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,16,4,0,10,4,,RECOVERY,rough,90.7,rough,20.7,0
21558905170,2026-01-15,TPC of Myrtle Beach,16,4,0,10,5,,CHIP,sand,21.4,hole,0.0,1
21558905170,2026-01-15,TPC of Myrtle Beach,17,3,0,6,1,894935293,TEE,tee,184.9,rough,72.4,0
21558905170,2026-01-15,TPC of Myrtle Beach,17,3,0,6,2,894935298,APPROACH,rough,72.4,green,12.9,1
21558905170,2026-01-15,TPC of Myrtle Beach,18,5,0,4,1,Jo,TEE,tee,548.8,fairway,322.1,0
21558905170,2026-01-15,TPC of Myrtle Beach,18,5,0,4,2,Big Bertha,LAYUP,fairway,322.1,rough,132.8,0
21558905170,2026-01-15,TPC of Myrtle Beach,18,5,0,4,3,894935296,APPROACH,rough,132.8,rough,60.4,0
21558905170,2026-01-15,TPC of Myrtle Beach,18,5,0,4,4,,APPROACH,rough,60.3,rough,33.6,0
21558905170,2026-01-15,TPC of Myrtle Beach,18,5,0,4,5,,CHIP,rough,33.6,hole,0.0,1
